"E1","E2","E3","E4","E5","E6","E7","E8","fault_type"
11.181,0.83301,1.8717,2.8175,1.2919,0.39038,0.16906,0.1216,"Normal"
11.792,0.69977,0.74616,1.1845,0.63061,0.20072,0.11147,0.10635,"Normal"
11.78,0.91674,1.5758,2.0137,1.1464,0.31249,0.14626,0.091213,"Normal"
11.501,0.58722,0.91914,1.3461,0.69328,0.20906,0.13269,0.11639,"Normal"
11.466,0.71876,1.1902,1.9323,0.86401,0.26111,0.1529,0.12194,"Normal"
12.774,1.1581,2.3585,3.5215,1.6691,0.38001,0.20107,0.14091,"Normal"
12.033,0.66493,1.0082,1.4717,0.94722,0.1978,0.14996,0.15332,"Normal"
11.87,0.72351,0.92528,1.3011,0.6341,0.22897,0.16464,0.091098,"Normal"
12.266,0.92084,1.5288,2.2381,1.0132,0.33801,0.18314,0.11057,"Normal"
12.561,0.53034,0.93462,1.3782,0.69094,0.18515,0.12325,0.11358,"Normal"
12.867,0.78393,1.4813,2.1943,1.0845,0.265,0.12876,0.10388,"Normal"
12.674,0.53386,0.85684,1.5713,0.68752,0.1539,0.1211,0.094722,"Normal"
12.247,0.68811,1.2687,2.1839,0.92188,0.23935,0.11061,0.072866,"Normal"
12.968,0.81628,2.1488,3.561,1.4869,0.32192,0.16648,0.1082,"Normal"
11.042,0.76029,1.0198,1.7077,0.85704,0.21624,0.13388,0.11701,"Normal"
12.515,0.5996,1.1403,1.451,0.72428,0.20469,0.12086,0.077267,"Normal"
10.814,0.86764,1.8139,3.5972,1.3616,0.30779,0.20171,0.1183,"Normal"
11.716,0.61753,0.92149,1.4705,0.69833,0.14852,0.10101,0.086543,"Normal"
12.602,0.93109,2.31,2.8938,1.2416,0.38535,0.21688,0.14842,"Normal"
10.934,0.51009,0.7442,1.486,0.74795,0.22489,0.12077,0.10696,"Normal"
12.095,0.56565,0.81642,1.1992,0.58645,0.21406,0.10918,0.076041,"Normal"
11.98,0.85114,1.9831,2.7102,1.3101,0.2756,0.20517,0.098006,"Normal"
11.688,0.49011,0.92707,2.0296,0.86228,0.2015,0.12136,0.094033,"Normal"
11.541,0.71276,1.3413,2.2696,0.9579,0.24175,0.10535,0.085008,"Normal"
11.701,0.73118,1.3553,1.778,1.063,0.24628,0.18566,0.11166,"Normal"
11.918,0.64862,1.0939,1.5941,0.8298,0.2401,0.12239,0.11717,"Normal"
12.583,0.8178,1.232,2.3895,1.0681,0.22865,0.12585,0.091913,"Normal"
11.477,0.6301,0.85036,1.6727,0.9171,0.23999,0.1548,0.14042,"Normal"
11.374,0.62891,0.87676,1.896,0.84332,0.21015,0.11516,0.089861,"Normal"
13.301,0.88551,1.3834,2.7898,1.1934,0.24402,0.15043,0.11954,"Normal"
11.614,0.65941,2.1361,3.4986,1.3118,0.2884,0.16644,0.12095,"Normal"
12.426,0.56165,0.9104,1.2701,0.80466,0.18575,0.10981,0.078293,"Normal"
13.376,0.78181,1.734,2.5291,1.4362,0.3641,0.24652,0.12857,"Normal"
11.276,0.53823,0.69264,1.067,0.55158,0.15585,0.11407,0.085108,"Normal"
11.575,0.58037,0.84236,1.6066,0.68546,0.18922,0.10529,0.073822,"Normal"
11.769,0.80716,1.8802,3.0342,1.145,0.29302,0.18931,0.14981,"Normal"
11.797,0.56608,0.93578,1.4082,0.69338,0.17328,0.09091,0.074983,"Normal"
12.236,0.73496,0.94941,1.2392,0.56797,0.20823,0.10446,0.10634,"Normal"
11.376,0.61068,0.99511,1.3935,0.65235,0.20089,0.13054,0.095471,"Normal"
11.674,0.76002,1.156,2.0613,1.0117,0.24955,0.12815,0.096368,"Normal"
12.865,0.83304,1.831,2.9043,1.6158,0.31859,0.18596,0.1427,"Normal"
10.842,0.53482,0.86503,1.9478,1.0408,0.19161,0.13587,0.097075,"Normal"
12.142,0.67323,1.0157,1.4701,0.75972,0.20408,0.12155,0.10723,"Normal"
11.65,0.77676,2.0017,3.251,1.5035,0.30294,0.18978,0.13716,"Normal"
11.009,0.4739,0.65972,1.289,0.63936,0.14949,0.10883,0.083725,"Normal"
12.479,0.88606,1.4524,2.2888,1.1298,0.24854,0.17669,0.086789,"Normal"
10.844,0.5466,0.89008,1.5684,0.68248,0.20568,0.13889,0.088971,"Normal"
11.208,0.56158,0.88772,1.5687,0.60372,0.18071,0.10841,0.075662,"Normal"
11.67,0.70022,1.7228,1.9784,0.80889,0.21311,0.17027,0.10142,"Normal"
12.378,0.59031,0.73783,1.4405,0.75016,0.18094,0.11192,0.10421,"Normal"
12.819,0.92055,1.4689,2.3635,1.2502,0.25514,0.22501,0.16005,"Normal"
11.874,0.51199,0.77287,1.1763,0.70074,0.17582,0.121,0.13746,"Normal"
13.304,0.61813,0.59289,1.1146,0.60679,0.197,0.11572,0.087366,"Normal"
12.157,0.75022,1.698,2.3364,1.1211,0.28262,0.15895,0.084651,"Normal"
10.795,0.4791,0.7751,1.4939,0.74713,0.20082,0.13644,0.09535,"Normal"
12.167,0.82259,2.0048,3.806,1.5664,0.34876,0.22953,0.12359,"Normal"
11.796,0.67983,1.953,2.846,1.3233,0.28629,0.1419,0.12435,"Normal"
11.31,0.80613,1.3753,2.1029,1.1249,0.21792,0.15174,0.11129,"Normal"
12.246,0.86158,1.9857,3.4143,1.496,0.31332,0.23022,0.19345,"Normal"
12.015,0.50832,0.77125,1.5861,0.72908,0.16667,0.10398,0.072521,"Normal"
11.705,0.62392,0.95292,1.6306,0.82043,0.2325,0.11518,0.12075,"Normal"
11.62,0.85698,1.5846,2.7111,1.2616,0.3285,0.22152,0.12894,"Normal"
11.265,0.51979,0.75802,1.4856,0.70302,0.15799,0.10805,0.067795,"Normal"
12.95,0.9196,2.2753,2.2678,0.88781,0.30695,0.17866,0.089187,"Normal"
10.692,0.50816,0.71815,1.5038,0.79712,0.19986,0.12719,0.10567,"Normal"
12.112,0.61389,1.3723,2.335,1.0377,0.25891,0.1385,0.11326,"Normal"
11.587,0.8087,2.146,3.4007,1.2869,0.34917,0.19873,0.10652,"Normal"
11.892,0.62983,1.0058,1.4328,0.85445,0.19027,0.13658,0.10122,"Normal"
11.359,0.65638,1.333,1.7822,0.84444,0.22696,0.14385,0.089376,"Normal"
12.311,0.56236,0.60587,1.0398,0.54662,0.13871,0.11181,0.078338,"Normal"
11.939,0.70134,1.1105,2.1706,1.1253,0.24839,0.2014,0.12074,"Normal"
11.45,0.48289,0.64696,1.445,0.6791,0.17977,0.12454,0.11041,"Normal"
12.603,0.77923,1.6397,2.6091,1.2573,0.26536,0.13324,0.12398,"Normal"
12.32,0.67743,2.5839,3.4978,1.3159,0.33735,0.20048,0.10907,"Normal"
12.725,0.66064,1.1477,1.8843,0.96768,0.23565,0.11867,0.11657,"Normal"
12.089,0.86063,1.8512,2.69,1.1956,0.32351,0.23383,0.19419,"Normal"
11.275,0.54879,0.70849,1.6371,0.84104,0.19626,0.13404,0.093825,"Normal"
11.468,0.63572,1.232,1.5848,0.6637,0.22534,0.15377,0.12112,"Normal"
11.599,0.77902,1.3834,2.3045,1.1254,0.20577,0.16559,0.1001,"Normal"
11.521,0.59268,0.96719,1.5968,0.71807,0.20207,0.12197,0.11842,"Normal"
11.735,0.74775,1.0276,1.2817,0.73403,0.22235,0.14465,0.089922,"Normal"
10.944,0.66887,1.2378,2.5548,1.485,0.29071,0.18989,0.12397,"Normal"
11.105,0.68763,1.7883,1.7828,0.95357,0.2659,0.14751,0.12322,"Normal"
12.36,0.92673,1.7361,2.7075,1.4484,0.2506,0.14842,0.10735,"Normal"
11.382,0.61377,1.3379,2.7189,1.385,0.24953,0.17171,0.099871,"Normal"
11.947,0.61134,0.77392,1.3646,0.69812,0.14773,0.16123,0.12155,"Normal"
11.707,0.71717,1.7285,2.9347,1.5022,0.25931,0.20912,0.10932,"Normal"
10.848,0.65431,0.98486,1.2735,0.67142,0.20673,0.1042,0.078563,"Normal"
12.635,0.68315,1.3942,2.2922,1.0118,0.2858,0.14819,0.068357,"Normal"
12.386,0.58524,1.6077,2.5366,1.1071,0.26143,0.14975,0.15131,"Normal"
12.246,0.61759,1.164,1.8037,0.87714,0.20042,0.17,0.1924,"Normal"
13.433,0.99979,2.4252,3.0554,1.3216,0.33167,0.22568,0.14398,"Normal"
11.58,0.42073,0.65903,1.1101,0.54051,0.15355,0.11718,0.077307,"Normal"
12.514,0.7769,2.0317,2.6881,0.94047,0.27445,0.13356,0.096793,"Normal"
10.699,0.52692,1.3132,2.8303,1.2822,0.26161,0.15179,0.1222,"Normal"
11.964,0.51993,0.66438,1.2001,0.55419,0.15983,0.095677,0.06087,"Normal"
11.678,0.86314,2.0938,2.1586,0.98718,0.30482,0.15438,0.089973,"Normal"
11.383,0.53944,0.97666,1.6248,0.70209,0.20751,0.11545,0.092432,"Normal"
10.855,0.64545,1.3139,1.6321,0.68156,0.16461,0.13128,0.10879,"Normal"
12.465,0.93221,1.9982,3.5434,1.6057,0.3944,0.27772,0.11544,"Normal"
10.561,0.46797,0.86829,1.4971,0.72659,0.19215,0.13018,0.080515,"Normal"
12.481,0.70411,1.3442,1.3601,0.6687,0.22514,0.12044,0.10032,"Normal"
11.343,0.81395,1.8827,2.8038,1.3117,0.31336,0.16558,0.14081,"Normal"
11.634,0.60774,1.1501,1.5742,0.7912,0.20467,0.080847,0.052694,"Normal"
12.667,0.86003,2.207,3.2083,1.3473,0.36156,0.20666,0.12329,"Normal"
10.573,0.39821,0.86616,1.7098,0.65796,0.14729,0.10898,0.086155,"Normal"
11.221,0.54704,0.80919,1.2984,0.63939,0.14147,0.095875,0.082565,"Normal"
12.696,0.813,1.3312,2.3477,1.1858,0.2676,0.21241,0.10873,"Normal"
11.755,0.5186,0.92802,1.6605,0.78636,0.17045,0.12074,0.099511,"Normal"
12.482,0.73924,1.1883,1.684,0.773,0.2351,0.16209,0.11219,"Normal"
13,0.77307,0.93509,1.7672,1.0421,0.246,0.17121,0.11546,"Normal"
10.989,0.62486,1.6542,2.9346,1.5636,0.25015,0.15693,0.10555,"Normal"
12.713,0.68163,0.90144,1.8173,0.75976,0.18353,0.10344,0.085841,"Normal"
12.083,0.91788,1.7427,3.0084,1.3359,0.28084,0.17089,0.077703,"Normal"
11.376,0.51995,0.96316,1.3556,0.62344,0.18768,0.13972,0.087478,"Normal"
11.334,0.62191,0.91041,1.0206,0.52007,0.1408,0.092478,0.080948,"Normal"
10.994,0.75072,1.74,2.4763,1.1539,0.2619,0.18506,0.10579,"Normal"
11.389,0.64273,0.97395,1.3298,0.66026,0.19241,0.11269,0.096452,"Normal"
12.531,0.73338,1.5764,2.4799,1.1357,0.21612,0.12077,0.061288,"Normal"
11.418,0.56008,2.1747,3.5124,1.3572,0.30799,0.14096,0.10617,"Normal"
11.982,0.78283,1.2454,1.839,0.88131,0.2863,0.12039,0.071837,"Normal"
11.978,1.0221,1.6458,2.9243,1.1722,0.2744,0.16226,0.096556,"Normal"
11.381,0.53317,1.0586,1.5878,0.71079,0.19893,0.12949,0.093301,"Normal"
11.326,0.54209,1.0027,1.16,0.55457,0.2006,0.10749,0.080981,"Normal"
12.325,0.73649,2.0054,2.6901,1.3551,0.31021,0.20042,0.12014,"Normal"
10.902,0.5799,1.0028,1.6137,0.6529,0.21294,0.095764,0.084643,"Normal"
12.25,0.73018,0.84522,1.4016,0.79974,0.18684,0.18879,0.097858,"Normal"
11.087,0.53573,0.79321,1.5981,0.85386,0.20814,0.13953,0.092693,"Normal"
11.282,0.67946,1.3708,2.4202,1.0649,0.23202,0.12544,0.1002,"Normal"
11.666,0.59189,0.84954,1.5987,0.68789,0.15606,0.11457,0.091018,"Normal"
13.291,0.81671,1.5836,2.6982,1.1778,0.31931,0.19815,0.14368,"Normal"
11.402,0.59333,0.7431,2.1442,1.0881,0.17981,0.1492,0.094562,"Normal"
12.288,0.50373,0.74212,1.4092,0.66157,0.20941,0.12211,0.088179,"Normal"
11.755,0.79363,1.7228,2.723,1.225,0.27073,0.16557,0.10911,"Normal"
11.726,0.52369,0.88937,1.9206,0.78594,0.14756,0.10766,0.089966,"Normal"
12.463,0.80927,1.3734,2.7134,1.2447,0.26967,0.15628,0.09306,"Normal"
12.004,0.97955,2.1246,4.3333,1.9002,0.32705,0.24647,0.26675,"Normal"
11.529,0.62446,1.1135,1.6951,0.89658,0.22764,0.15884,0.13578,"Normal"
12.682,0.71085,1.1797,1.8723,0.87231,0.24611,0.17507,0.12927,"Normal"
11.464,0.70825,1.0371,2.6993,1.4429,0.26675,0.20614,0.17613,"Normal"
12.162,0.57221,1.1358,1.418,0.68429,0.21538,0.14008,0.090247,"Normal"
12,0.93189,2.2002,2.1776,1.2428,0.33081,0.18229,0.1544,"Normal"
11.35,0.57157,0.87871,1.5305,0.81054,0.27671,0.1323,0.12992,"Normal"
12.239,0.65796,0.75914,0.91044,0.52932,0.18789,0.11771,0.11,"Normal"
11.799,0.81154,2.0534,2.9344,1.2195,0.27438,0.16625,0.14149,"Normal"
10.671,0.54454,0.70121,1.0804,0.61759,0.19239,0.1363,0.11927,"Normal"
12.185,0.8021,2.031,3.6943,1.5159,0.27386,0.2047,0.15118,"Normal"
11.216,0.76252,1.7725,3.0456,1.3055,0.2698,0.20801,0.13787,"Normal"
12.129,0.8815,1.3886,1.6719,0.79469,0.23456,0.1595,0.14468,"Normal"
17.324,1.572,1.6107,2.9409,3.3029,2.2746,0.80029,1.3961,"Inner"
15.128,2.1887,2.322,3.592,3.9203,1.6549,0.78997,0.75971,"Inner"
17.894,2.1128,2.5409,2.6725,2.6358,2.0006,0.60547,1.3569,"Inner"
17.982,3.9097,4.3649,4.9449,5.1262,2.2327,1.0101,2.3595,"Inner"
16.296,2.255,2.3915,3.5742,4.0085,1.4387,0.53553,0.59659,"Inner"
15.295,3.2335,2.7309,4.2059,4.5547,2.1967,0.77628,1.8222,"Inner"
14.476,1.6545,1.782,2.4094,2.6273,1.6087,0.56761,1.0849,"Inner"
15.377,1.5715,1.868,2.3642,2.4969,1.3611,0.50729,1.0814,"Inner"
16.08,1.8884,2.5183,2.6895,3.1611,1.8457,0.57225,0.60664,"Inner"
15.074,1.3747,1.5685,2.4238,2.3996,1.419,0.51075,0.99799,"Inner"
17.355,1.879,2.0091,2.8466,3.0874,1.9075,0.64762,0.94405,"Inner"
17.706,2.0392,2.2511,2.7673,3.2505,1.7416,0.57034,1.0093,"Inner"
16.551,1.9816,2.1067,3.2837,2.9484,1.3748,0.60056,0.88935,"Inner"
14.627,1.4193,1.8783,3.2671,3.8345,2.3083,0.87687,1.3536,"Inner"
16.095,1.5236,1.6358,2.4975,2.3882,1.0726,0.39837,0.54996,"Inner"
16.083,1.7653,1.9832,2.8361,3.286,1.6125,0.73387,0.84313,"Inner"
16.284,1.502,1.7494,2.8484,3.699,1.947,0.64512,0.71131,"Inner"
15.115,1.5738,1.8004,2.5954,2.9169,1.55,0.51556,0.64325,"Inner"
15.703,1.5965,1.5767,2.5849,3.0245,1.7606,0.57497,0.88688,"Inner"
16.027,1.6413,1.7687,2.4978,2.9364,1.9476,0.5979,0.72313,"Inner"
16.536,1.4203,1.886,2.5116,2.7621,1.3196,0.44134,0.97569,"Inner"
16.581,1.8206,2.0061,2.0644,2.3937,1.8731,0.60028,1.0964,"Inner"
15.537,1.8424,1.6456,2.7126,2.8407,1.4388,0.56609,0.86354,"Inner"
15.752,1.7725,1.7457,2.6782,3.504,2.8207,0.86557,0.68326,"Inner"
14.751,2.1733,2.6834,3.4075,2.9828,1.5976,0.63656,1.2853,"Inner"
15.321,1.5302,1.8885,2.8802,2.8602,1.4105,0.55808,0.8822,"Inner"
14.473,1.7632,1.8313,2.7013,3.1692,1.8127,0.54508,0.87581,"Inner"
15.879,1.644,1.7365,2.6777,2.5984,1.5167,0.55625,0.70389,"Inner"
16.011,1.6831,2.084,3.0054,3.507,2.3754,0.61644,0.49964,"Inner"
16.236,1.9758,2.0252,2.1586,2.3865,1.1738,0.51992,0.8078,"Inner"
16.766,1.761,2.3523,3.0922,2.9281,1.2047,0.5037,0.73976,"Inner"
17.209,2.0603,2.221,3.3802,3.9531,1.5582,0.59686,1.1406,"Inner"
16.011,1.5738,1.5667,3.0384,3.2764,1.7057,0.55565,1.44,"Inner"
16.073,1.2922,1.7648,2.9777,2.9322,1.7715,0.53286,0.77325,"Inner"
14.403,1.557,1.7505,2.6651,3.9765,2.825,0.85186,0.81275,"Inner"
15.266,1.826,2.0793,2.7109,2.674,1.4806,0.48962,0.74615,"Inner"
15.475,1.4941,1.8018,2.4323,2.7147,2.1775,0.64003,1.1136,"Inner"
15.629,1.4896,1.4544,2.2507,2.2062,1.5717,0.57058,1.3969,"Inner"
15.34,2.1336,2.3895,3.6698,3.7117,1.9138,0.71086,0.96187,"Inner"
15.856,1.4981,2.0984,3.0139,3.8032,1.9266,0.66995,1.8847,"Inner"
17.46,2.0436,2.2788,6.1848,7.1049,2.5648,0.73217,0.70738,"Inner"
16.122,1.9249,2.1516,2.9381,2.7078,1.9512,0.65782,1.1471,"Inner"
17.91,1.9112,1.9691,2.7824,2.7068,1.4435,0.6227,0.92578,"Inner"
16.402,1.6215,1.6764,2.7411,3.4707,2.1069,0.68367,0.87469,"Inner"
14.491,1.9726,2.0823,2.865,2.8527,1.4483,0.49605,0.96297,"Inner"
14.611,1.9913,2.1409,2.7988,2.8955,1.7249,0.62879,0.89031,"Inner"
15.684,1.941,2.2259,3.1821,3.7046,2.213,0.79621,1.4992,"Inner"
15.689,1.4662,1.5837,2.2875,2.7096,1.4242,0.55881,0.50689,"Inner"
15.081,1.9696,2.071,3.7168,4.5303,2.8111,0.86828,0.85312,"Inner"
15.169,1.6501,2.0286,3.624,3.6833,1.9351,0.61726,0.87378,"Inner"
17.92,2.3655,1.7757,3.3567,3.1514,1.4031,0.47743,0.5632,"Inner"
17.613,1.9476,1.7708,3.2243,3.8708,1.662,0.60047,0.72014,"Inner"
15.692,3.7154,4.3134,6.5678,9.2275,3.266,1.3767,2.185,"Inner"
15.624,1.9765,2.0118,2.8365,3.3009,1.9257,0.50325,0.85188,"Inner"
14.98,1.4231,2.1585,3.6577,3.7143,1.8611,0.63901,1.1166,"Inner"
16.574,1.5506,1.4871,2.8483,3.3936,1.4224,0.55568,0.96346,"Inner"
16.137,1.9182,2.3976,3.3105,4.3798,2.639,0.81389,1.9014,"Inner"
17.263,1.6106,1.8396,3.1062,3.826,1.7965,0.6123,1.0286,"Inner"
15.808,1.7548,2.0925,3.107,3.0558,1.4331,0.67986,0.72471,"Inner"
16.562,2.1806,1.9816,4.4021,4.4695,3.0413,1.0392,1.1495,"Inner"
17.213,1.6565,1.9796,2.705,2.439,1.5439,0.42611,0.71582,"Inner"
16.297,1.5606,1.4939,2.5981,3.1185,1.3291,0.5723,0.58124,"Inner"
17.884,1.9732,2.0368,2.908,3.4947,2.1641,0.79286,1.001,"Inner"
15.768,1.7647,1.8527,3.2756,4.7495,2.4245,1.0162,1.0686,"Inner"
16.622,1.3919,1.6524,2.8823,3.1448,1.6532,0.57134,0.79619,"Inner"
15.094,1.6636,2.2834,3.0321,3.6196,2.3376,0.76328,1.3595,"Inner"
15.262,1.6734,1.4338,2.646,2.8619,1.5438,0.60547,1.1026,"Inner"
15.521,2.3659,3.308,2.9365,2.9862,1.9259,0.65006,0.89931,"Inner"
14.506,1.455,1.7354,2.2156,2.6376,1.0243,0.51048,2.3942,"Inner"
15.256,1.3525,1.7348,2.3563,2.6314,0.86556,0.43824,0.81855,"Inner"
16.899,1.6708,1.8607,3.0796,3.6772,1.8942,0.69201,1.068,"Inner"
16.858,1.6963,1.9647,2.6976,2.6684,1.3809,0.49592,1.2433,"Inner"
14.608,1.4287,1.611,2.6975,2.8141,1.3607,0.50444,0.92052,"Inner"
16.318,1.5521,1.8811,2.6724,2.9446,2.1873,0.54749,0.76891,"Inner"
16.352,1.6956,2.0011,3.0312,3.4279,1.5008,0.51304,0.66894,"Inner"
15.892,2.0499,2.1297,2.8637,3.5914,1.8334,0.57687,1.0998,"Inner"
14.275,1.2979,1.521,2.4175,2.3955,1.3374,0.47216,1.9692,"Inner"
14.981,2.0837,2.2905,2.543,2.1992,1.4189,0.43852,0.634,"Inner"
16.11,1.5485,2.0849,2.6891,2.9145,2.03,0.65115,0.96111,"Inner"
15.266,1.5414,1.6076,2.3077,2.6095,1.2603,0.4637,1.1526,"Inner"
17.186,2.1813,1.9725,2.6396,3.0942,2.346,0.67544,1.2152,"Inner"
16.076,1.8613,2.037,2.3565,2.3939,0.99562,0.39305,0.67734,"Inner"
16.192,1.5092,1.791,2.8294,3.2936,1.2879,0.52417,1.0484,"Inner"
16.317,2.0628,2.7785,3.6002,4.2215,2.4275,0.63593,0.61186,"Inner"
15.46,1.8952,1.9346,3.2325,3.5326,1.3099,0.57976,1.7227,"Inner"
16.528,1.9993,2.385,4.2388,5.0361,2.328,0.57762,0.85878,"Inner"
15.403,2.2631,2.2936,2.9624,2.7031,1.9289,0.59953,0.56223,"Inner"
15.969,1.6969,2.4475,3.4291,3.8248,1.8662,0.73862,1.4404,"Inner"
15.479,1.9809,1.6876,3.2763,3.4121,1.7104,0.63073,0.71105,"Inner"
16.313,2.1704,2.6143,2.2263,2.2612,1.2288,0.48143,0.57507,"Inner"
17.339,1.7579,2.4555,3.707,3.4332,1.7103,0.60294,1.3382,"Inner"
16.446,1.4934,1.6191,2.8649,3.5329,1.7202,0.71721,1.6025,"Inner"
15.508,2.0198,3.4646,4.206,3.8443,1.3834,0.50363,0.80592,"Inner"
15.37,1.6888,1.8281,2.2551,2.6036,1.8256,0.54076,0.74033,"Inner"
15.461,2.0834,2.1367,3.12,3.3246,1.8055,0.58038,0.78842,"Inner"
16.439,2.457,3.1008,3.4063,3.4122,2.1637,0.67609,0.88353,"Inner"
15.441,1.5477,1.8295,2.6569,2.8121,3.1633,0.79395,1.1696,"Inner"
15.531,1.8465,1.7679,2.9837,2.8602,1.5817,0.59358,1.1786,"Inner"
14.872,2.2516,3.3324,2.8636,3.0665,1.3018,0.50343,0.67826,"Inner"
15.387,1.2649,1.637,3.1338,3.0422,1.887,0.66727,2.1727,"Inner"
16.311,1.8259,2.062,3.1127,3.6631,1.904,0.63268,1.2502,"Inner"
15.502,1.4823,2.2673,3.2576,3.0846,1.4029,0.46626,0.53272,"Inner"
16.633,1.3249,1.6288,2.8336,3.086,2.0066,0.63351,1.018,"Inner"
16.757,1.3547,1.5142,2.1756,2.5654,1.3904,0.48009,0.80006,"Inner"
15.742,2.136,2.3303,4.274,4.5364,2.3249,0.74821,0.83806,"Inner"
15.008,1.3381,1.6072,2.4908,2.9577,1.5941,0.69579,2.2519,"Inner"
15.585,1.7652,1.8202,3.0475,3.3063,1.1543,0.5505,0.67755,"Inner"
15.734,1.6284,2.1054,2.7271,3.2061,1.7812,0.69734,0.56072,"Inner"
16.864,1.6795,1.8587,2.8266,3.2947,1.9161,0.57365,0.5275,"Inner"
14.518,1.5401,2.19,2.6427,2.613,1.8515,0.57487,0.79055,"Inner"
15.762,1.5898,1.9161,2.7847,3.6117,2.4623,0.73828,1.3605,"Inner"
17.76,1.3962,1.4505,2.7126,2.9429,1.8042,0.67192,1.4604,"Inner"
15.071,2.0103,2.4898,3.4547,3.7507,2.5302,0.69367,1.2827,"Inner"
16.12,1.4257,1.4912,2.6615,2.9612,1.5826,0.64657,1.3136,"Inner"
16.206,1.924,2.5784,3.0562,2.844,1.2402,0.48774,0.58496,"Inner"
15.693,1.7325,1.9477,2.9929,3.3034,1.7409,0.6647,1.7735,"Inner"
14.235,1.5567,1.6234,2.4097,2.5516,1.6439,0.57767,0.60832,"Inner"
16.953,1.7368,1.6269,2.5908,2.7597,1.2184,0.50894,0.7528,"Inner"
15.562,1.5748,1.8532,3.0872,3.7703,1.7083,0.66962,0.98914,"Inner"
14.751,1.3439,1.7803,2.7832,2.4464,1.5006,0.57676,1.1072,"Inner"
16.587,1.9613,3.1111,3.815,3.6881,1.5561,0.59009,1.1425,"Inner"
17.254,1.7699,1.8005,2.7089,2.6412,1.1029,0.45437,0.75872,"Inner"
17.568,1.5735,1.6552,3.0472,3.4068,2.1707,0.63436,0.56221,"Inner"
19.86,5.2327,6.0173,6.1269,5.536,3.5675,1.0007,1.4693,"Inner"
14.743,1.6732,2.0182,2.6148,3.3473,1.324,0.53744,1.3254,"Inner"
17.195,2.7292,3.5872,3.5511,3.3691,2.136,0.6491,1.2109,"Inner"
14.757,1.5178,1.7698,2.8964,3.0403,1.2654,0.4739,0.72111,"Inner"
16.67,2.1027,2.3728,3.4781,4.0553,1.7759,0.59346,1.2878,"Inner"
16.652,3.9908,4.2631,6.3574,8.0193,3.6056,1.3059,2.1687,"Inner"
16.666,2.1555,2.9274,3.1715,3.6637,1.6072,0.54094,0.87503,"Inner"
16.533,1.5,1.4548,2.5801,2.8091,1.4802,0.54302,0.66368,"Inner"
18.402,3.7338,5.6859,6.1674,6.0051,1.9705,0.64175,0.587,"Inner"
16.646,1.8491,2.2756,2.8378,3.0457,1.8706,0.55512,0.54845,"Inner"
16.707,1.6236,2.0528,3.1768,3.8974,1.926,0.63661,0.87283,"Inner"
15.763,1.7278,2.0235,2.6712,2.8535,1.5239,0.58846,1.2977,"Inner"
17.984,2.6212,2.5504,3.5825,3.5383,1.9379,0.57948,0.66154,"Inner"
17.219,2.6789,2.1532,3.1459,3.9153,2.1839,0.67877,0.66341,"Inner"
14.962,1.4246,1.4026,2.3736,2.5203,1.2544,0.50861,1.0071,"Inner"
15.584,2.2829,2.4735,3.7689,3.8598,1.2934,0.58823,1.2043,"Inner"
15.185,1.7159,2.0829,2.9857,3.2435,1.7066,0.67725,0.56321,"Inner"
16.78,1.43,1.8868,3.5263,4.1644,2.0237,0.5996,0.77198,"Inner"
16.237,2.0267,2.1194,2.7463,2.9332,1.2102,0.40876,1.1601,"Inner"
15.33,2.1442,2.5794,2.8398,3.2235,1.4828,0.48828,0.76457,"Inner"
16.531,1.561,1.8664,2.7523,3.0573,2.0129,0.63593,0.79939,"Inner"
16.744,2.0917,2.295,3.1575,3.505,1.9245,0.63867,0.79437,"Inner"
15.41,1.4144,1.6497,3.881,4.4393,3.036,0.85176,1.1837,"Inner"
15.434,1.6636,2.5578,3.0337,3.3491,2.5198,0.73191,1.0417,"Inner"
14.3,1.4715,1.9375,2.4588,2.666,1.5516,0.59542,0.74616,"Inner"
16.537,1.5673,1.9553,3.2709,3.9638,2.6859,0.84702,1.6872,"Inner"
15.411,1.5576,1.8266,2.7425,2.6009,1.289,0.43053,0.61481,"Inner"
17.85,1.9464,2.0824,2.9123,3.1739,1.6245,0.60623,0.86911,"Inner"
16.845,1.5832,1.7062,3.2577,4.0201,1.8755,0.70834,1.8518,"Inner"
16.493,2.1786,1.6756,2.7563,2.6848,1.1228,0.43922,0.84703,"Inner"
15.323,1.8457,1.7926,2.9177,3.1783,1.6767,0.60273,1.3369,"Inner"
15.148,1.5633,2.3751,3.0195,3.7475,1.7531,0.61288,0.97428,"Inner"
14.223,1.4694,2.3768,2.9472,3.089,2.1655,0.88541,1.1761,"Inner"
15.861,1.288,1.7197,3.6327,4.0494,1.4706,0.52155,0.76691,"Inner"
16.249,4.101,3.7121,3.5662,4.6427,2.2375,0.94145,1.6053,"Inner"
15.297,1.872,1.9172,2.6226,2.69,1.7838,0.64473,0.61677,"Inner"
14.992,1.254,1.9109,2.9769,4.1834,2.5264,0.94274,1.7854,"Inner"
16.663,1.5158,2.9518,4.3698,4.7449,2.0306,0.80492,0.71143,"Inner"
16.52,1.9089,1.808,3.0424,3.9587,1.9743,0.64395,0.70538,"Inner"
17.376,2.1684,2.246,3.0972,3.4986,1.4845,0.62734,0.779,"Inner"
17.025,1.7472,2.232,3.1248,3.7716,2.8731,0.72514,0.79326,"Inner"
