"En1","En2","En3","En4","En5","En6","En7","En8","fault_type"
47.965,4.5896,7.3873,6.1059,0.72622,1.3038,3.6391,1.6482,"Normal"
49.738,5.6663,11.071,7.807,0.88192,1.4081,5.6248,2.5654,"Normal"
51.279,3.3669,6.6013,5.9625,0.99175,1.0088,4.8691,1.4826,"Normal"
51.233,4.7582,11.313,7.8311,0.86611,0.99823,5.1925,1.8493,"Normal"
51.92,3.5331,7.1064,5.8252,0.77083,0.91004,5.2356,1.3811,"Normal"
49.888,4.5405,10.971,7.3589,0.64347,0.88797,5.0631,1.8029,"Normal"
51.398,5.2655,14.94,11.907,0.96728,1.3343,7.8336,2.1659,"Normal"
45.94,4.8276,9.312,5.7772,0.97082,1.0556,4.9623,1.5966,"Normal"
50.177,3.8531,8.6202,5.8302,0.6203,1.0069,4.4215,1.7699,"Normal"
45.422,5.8655,14.572,8.822,0.97208,1.3539,6.7648,2.4617,"Normal"
48.375,3.893,8.5785,5.2499,0.75896,0.79933,3.8854,1.1918,"Normal"
49.705,6.0179,14.476,10.332,1.1477,1.4433,7.0913,2.4886,"Normal"
46.172,3.3334,8.0215,5.0375,0.87719,0.95585,4.1948,1.9499,"Normal"
49.212,3.8666,6.4676,4.9529,0.60019,0.96054,3.8317,1.6845,"Normal"
48.623,4.4117,9.9328,10.754,0.74001,1.6082,7.9147,1.9698,"Normal"
48.42,3.2448,10.911,4.7041,0.79762,1.0727,4.3932,1.5078,"Normal"
47.278,4.6765,11.773,7.114,0.74604,0.74808,5.2841,1.9663,"Normal"
48.072,4.1621,8.8446,7.2655,1.0246,1.2217,6.8556,2.073,"Normal"
48.786,3.8248,8.2844,7.616,0.97075,0.88754,4.0634,1.7303,"Normal"
49.941,5.0011,10.741,7.8014,0.75516,1.0956,5.9317,1.8997,"Normal"
47.833,4.1554,8.3498,5.2234,1.1242,1.1633,5.7081,1.464,"Normal"
46.988,4.1663,9.5673,5.7198,0.78652,0.89662,4.9675,1.8355,"Normal"
52.553,4.9919,13.355,7.8516,0.95003,1.2365,7.1,1.5852,"Normal"
48.206,3.7681,13.877,8.486,0.97002,1.2899,7.5803,1.9166,"Normal"
50.274,3.5188,7.4091,5.5511,0.70558,0.89749,4.9422,1.457,"Normal"
52.72,5.4124,11.405,8.5743,1.0916,1.69,8.054,2.616,"Normal"
47.631,3.1924,6.9508,4.0317,0.74935,0.94569,3.033,1.2704,"Normal"
47.535,3.3334,8.6054,6.1475,0.6473,0.86094,3.8017,1.5359,"Normal"
48.219,4.4924,12.169,10.75,1.1065,1.424,7.5252,2.0617,"Normal"
48.227,3.8294,7.1821,5.8205,0.6125,0.81795,4.7726,1.4199,"Normal"
48.955,4.2254,6.6346,6.5428,0.87017,0.90176,3.0935,1.4884,"Normal"
47.426,4.3439,7.4613,5.8776,0.68874,1.2054,4.079,1.3094,"Normal"
48.233,4.1516,10.759,6.8688,0.82274,0.97904,5.2615,1.8755,"Normal"
50.816,5.1127,12.309,8.9475,1.131,1.3949,9.8402,2.6709,"Normal"
45.867,3.0665,10.079,5.8071,0.82859,1.1069,5.5027,1.3482,"Normal"
49.158,4.5047,7.8857,6.0919,0.9299,0.92091,4.7856,1.3044,"Normal"
47.388,4.7294,14.565,8.9337,1.0755,1.4744,8.1928,2.2054,"Normal"
46.259,3.3937,7.515,4.206,0.71031,0.89875,3.8279,1.1589,"Normal"
49.841,4.9047,11.883,7.539,0.66778,1.3948,6.2938,1.9332,"Normal"
45.585,3.684,7.9406,5.7143,0.7482,1.0374,4.1201,1.6331,"Normal"
46.321,3.946,7.9232,5.3169,0.64691,0.91445,3.9008,1.5264,"Normal"
47.397,4.0618,11.115,8.0892,0.87621,1.3649,4.2635,1.4082,"Normal"
49.908,4.1859,8.5149,4.478,0.91488,0.829,4.4282,1.2956,"Normal"
50.573,5.4906,12.718,7.631,1.2135,1.6173,6.1537,1.8033,"Normal"
49.235,3.3343,5.8557,5.0579,1.1467,0.91592,5.0076,1.2982,"Normal"
52.703,3.857,7.0077,3.556,0.7136,1.057,3.5271,1.3355,"Normal"
50.045,4.682,10.789,9.1211,0.72204,1.269,6.8266,2.2552,"Normal"
45.732,3.5268,8.0375,5.1446,0.84573,0.98916,3.7973,1.4429,"Normal"
48.46,4.9793,16.955,10.306,1.0227,1.4607,7.4786,2.4812,"Normal"
48.533,4.6583,13.339,8.0092,0.98103,1.2513,7.835,2.302,"Normal"
46.526,5.029,12.094,5.6447,0.95553,1.0878,5.809,1.8568,"Normal"
49.169,4.8964,14.499,11.546,1.4279,1.7503,8.3263,2.294,"Normal"
49.74,3.4256,8.5852,4.7637,0.61069,0.97999,3.9638,1.1433,"Normal"
47.719,3.4688,9.8511,5.3184,1.0562,0.84941,4.6635,1.4523,"Normal"
48.141,5.495,13.819,7.8215,0.9939,1.7097,5.4768,2.1358,"Normal"
46.751,3.6693,7.7799,4.4715,0.57169,0.87083,4.8609,1.4211,"Normal"
51.22,5.0215,8.5034,11.096,0.79264,1.3407,5.7233,2.1658,"Normal"
45.327,3.4903,7.6238,4.223,0.86983,0.99591,5.2267,1.3843,"Normal"
49.213,4.4288,12.323,7.0653,0.97111,1.0359,5.7894,1.9468,"Normal"
46.756,4.9564,13.657,11.564,0.79758,1.4633,7.4866,2.4379,"Normal"
48.729,3.8774,8.0619,5.197,0.80367,1.1812,5.3339,1.3124,"Normal"
46.828,3.8419,8.1194,7.957,0.77066,0.97948,5.7012,1.678,"Normal"
49.644,4.1162,6.2657,3.715,0.66886,0.93968,3.2847,1.065,"Normal"
49.393,4.2209,10.924,6.4615,0.96642,1.4576,6.6831,1.7279,"Normal"
47.975,3.4907,8.3389,4.1704,0.84924,1.1414,3.7296,1.3822,"Normal"
50.569,4.249,11.938,9.1827,1.0612,1.093,7.2781,1.9908,"Normal"
50.103,4.3708,13.739,11.87,0.97102,1.4873,7.7925,2.4716,"Normal"
51.103,4.7458,10.012,6.631,0.97413,0.92114,5.5844,1.741,"Normal"
48.965,5.0248,11.474,9.9893,1.3528,1.6441,6.8243,1.7904,"Normal"
47.548,3.7296,8.0369,4.3222,0.86697,1.0346,5.6284,1.494,"Normal"
47.435,3.8301,8.3915,7.5923,0.95368,1.3241,4.0558,1.4606,"Normal"
47.751,4.7754,11.271,7.5022,0.7044,1.256,6.3784,1.8936,"Normal"
47.629,3.8413,8.361,5.6942,1.0872,0.95123,4.5846,1.5872,"Normal"
47.436,4.3412,6.8624,6.4091,0.76289,1.2084,5.0622,1.4361,"Normal"
46.477,4.2611,13.446,5.8089,0.89751,1.5599,6.1278,1.9341,"Normal"
46.701,3.9783,8.7045,9.8051,1.0178,1.0159,5.6762,2.1894,"Normal"
49.393,5.8591,12.8,9.7218,0.9154,1.1577,7.1559,2.1014,"Normal"
47.579,3.598,13.068,7.4204,0.90637,1.2247,6.2965,1.4578,"Normal"
48.879,3.8363,7.7894,4.9379,1.0517,1.1286,3.9159,1.3414,"Normal"
48.354,4.9625,14.96,9.8597,0.92344,1.6212,5.1114,1.68,"Normal"
45.471,4.2777,7.0827,5.6527,0.67736,0.76982,4.1431,1.8613,"Normal"
50.222,4.2028,10.222,8.1553,0.59877,1.1865,6.7781,2.1835,"Normal"
50.592,4.226,13.014,7.497,1.1874,1.211,5.4512,2.0082,"Normal"
49.943,3.6944,8.5178,6.7011,1.462,1.323,6.2174,1.6388,"Normal"
53.961,5.8327,13.688,12.158,1.1547,1.5849,6.3631,2.0808,"Normal"
48.613,3.0662,6.585,4.4009,0.5911,0.98604,3.0454,1.2173,"Normal"
50.271,4.6196,11.12,10.04,0.80137,1.0498,5.2781,1.8391,"Normal"
45.248,3.449,12.35,8.3802,1.0506,1.1461,6.7579,1.8488,"Normal"
49.071,3.412,7.1386,4.0553,0.52747,0.82173,3.1727,1.4282,"Normal"
47.372,5.6755,10.663,9.3586,0.7876,1.1857,5.882,1.9703,"Normal"
47.749,3.7195,8.5665,5.4978,0.71084,1.0061,4.5006,1.5138,"Normal"
45.426,3.9334,8.8555,6.539,0.91111,1.0007,4.6685,1.3251,"Normal"
50.506,5.3177,14.609,11.206,0.81869,1.8444,9.7294,2.7465,"Normal"
44.71,3.2745,8.1119,5.2151,0.68785,0.9841,4.5793,1.6076,"Normal"
49.928,4.4673,7.0467,8.775,0.81343,1.0397,3.8239,1.7896,"Normal"
47.12,4.855,10.991,11.004,1.107,1.4096,7.7238,2.5053,"Normal"
47.569,4.4128,8.0012,6.5237,0.49839,0.68439,5.222,1.3371,"Normal"
49.9,5.6582,13.401,12.177,0.98721,1.5932,8.0788,2.0912,"Normal"
45.125,3.0364,8.3306,5.7273,0.71437,0.97097,4.6895,1.0048,"Normal"
46.241,3.7428,7.698,4.9974,0.66291,0.80203,3.8891,1.1073,"Normal"
50.453,5.0108,11.751,6.4523,0.91603,1.4213,6.0113,2.3932,"Normal"
48.603,3.8638,7.5488,6.1286,0.76841,1.018,5.4561,1.3933,"Normal"
50.38,4.3387,8.5721,7.2514,0.94808,1.238,4.7825,1.7561,"Normal"
51.478,5.0165,10.642,5.3165,0.97209,1.3447,4.8927,1.5487,"Normal"
46.207,3.8233,15.094,8.2169,0.85463,1.3032,6.7598,1.7268,"Normal"
51.756,4.1014,9.0901,6.6008,0.79428,0.78742,4.3773,1.3636,"Normal"
47.916,5.9002,12.996,9.0407,0.67227,1.219,8.2503,2.2986,"Normal"
47.728,3.2121,7.6304,5.9643,0.75034,1.0717,3.9337,1.5523,"Normal"
46.902,3.6154,5.7736,5.5425,0.7646,0.78159,3.6946,1.0374,"Normal"
46.411,4.891,11.524,7.9162,0.91577,1.3621,6.8774,1.5913,"Normal"
47.599,4.3203,7.5377,6.011,0.85271,0.96791,3.4744,1.2025,"Normal"
50.805,3.94,13.879,7.8318,0.50913,1.0697,5.7574,1.4654,"Normal"
47.716,3.7652,14.459,11.509,0.85068,1.0529,6.9501,2.3563,"Normal"
49.044,4.3401,8.3547,7.6231,0.63572,0.96019,5.5664,2.7031,"Normal"
48.503,5.0385,11.693,8.3389,0.83155,1.3295,7.1847,2.495,"Normal"
47.517,3.8844,8.1326,6.868,0.7142,1.0752,4.1527,1.4255,"Normal"
47.016,3.5182,6.4411,5.8699,0.66947,0.87583,3.8374,1.6349,"Normal"
49.903,4.3651,14.839,9.4316,0.89594,1.5304,5.4078,2.2104,"Normal"
45.475,4.3038,9.4388,5.6129,0.70392,0.82816,3.9823,1.493,"Normal"
48.822,4.6034,7.0814,5.2815,0.80363,1.3419,5.0584,1.5958,"Normal"
46.774,3.3574,9.2408,4.0231,0.80967,1.0679,4.2488,1.4386,"Normal"
46.665,4.2619,11.553,8.7053,0.83881,0.99549,5.764,1.5791,"Normal"
47.991,4.2808,8.5418,5.1677,0.75065,1.0124,4.2235,1.1866,"Normal"
52.644,4.8484,13.494,6.9178,1.0915,1.6156,6.9749,2.3257,"Normal"
47.723,3.9572,8.8179,4.7383,0.82777,1.1737,6.4848,1.8165,"Normal"
50.144,3.3584,6.7385,5.1526,0.76599,1.0265,4.7989,1.494,"Normal"
47.546,4.9733,11.947,7.3004,0.94562,1.2379,7.8048,2.4504,"Normal"
48.707,3.5337,9.3878,5.2302,0.74618,0.97921,4.9327,1.3202,"Normal"
50.041,5.6128,11.325,8.4832,0.72028,1.3616,7.4278,1.9449,"Normal"
48.512,5.7617,16.904,11.664,1.7955,1.6111,9.5342,2.5755,"Normal"
47.154,4.4766,8.5033,6.3733,0.99205,1.3245,5.6981,1.8162,"Normal"
50.064,4.6772,8.9111,7.4034,1.0176,1.3621,5.3273,2.0543,"Normal"
47.535,4.4593,13.292,6.016,1.3228,1.488,6.9584,1.6631,"Normal"
49.504,3.8504,7.0215,7.1924,0.75751,1.1129,4.7471,1.4689,"Normal"
48.845,5.5318,11.611,10.295,1.1934,1.4603,6.6539,2.7073,"Normal"
46.991,4.2868,8.364,5.3515,0.99636,1.0709,4.6295,2.4218,"Normal"
49.358,3.9757,5.4841,4.7667,0.90935,0.86463,3.4394,1.7883,"Normal"
48.211,5.186,13.146,11.395,1.0928,1.2803,6.0819,1.849,"Normal"
44.967,3.5248,5.8706,4.9031,0.8841,1.1922,4.223,1.3253,"Normal"
49.612,4.9335,16.579,11.186,1.1506,1.658,7.4273,2.1485,"Normal"
47.315,4.4899,14.508,7.495,1.0831,1.6519,6.9847,1.5159,"Normal"
48.521,5.4241,9.1574,6.8461,1.1428,1.2204,5.4969,1.545,"Normal"
65.998,8.9517,14.99,9.4906,8.1922,4.5963,14.726,11.378,"Inner"
60.217,10.143,15.34,11.559,4.9858,4.6207,15.64,9.1893,"Inner"
68.31,10.442,13.243,12.438,7.9185,3.6106,12.24,10.642,"Inner"
65.154,16.344,18.136,14.148,10.541,5.5101,18.227,10.899,"Inner"
62.912,10.975,14.201,12.404,3.9099,3.4069,18.874,7.755,"Inner"
60.446,12.128,16.208,12.586,9.0586,4.3802,15.412,11.303,"Inner"
58.184,8.5596,14.486,10.329,6.8004,3.0123,10.383,9.1815,"Inner"
60.169,9.3219,11.532,8.9335,6.308,3.6863,12.989,7.522,"Inner"
62.424,9.8847,12.144,12.907,3.9198,3.8988,16.315,9.274,"Inner"
59.336,7.7568,12.729,9.4573,6.2033,3.123,11.41,8.463,"Inner"
66.286,9.8042,14.819,10.735,5.57,4.0367,13.919,10.017,"Inner"
66.971,11.502,13,10.835,6.2607,3.9399,15.502,8.6885,"Inner"
63.817,9.9246,14.72,11.764,5.5743,4.1311,14.37,7.9074,"Inner"
57.48,7.8785,13.28,9.8852,8.0898,4.2377,17.386,12.249,"Inner"
62.393,7.9006,12.057,9.1485,3.6143,2.3825,12.622,6.5923,"Inner"
61.537,7.7335,12.74,11.677,5.3203,4.2429,14.024,9.0877,"Inner"
63.785,9.0114,14.756,9.0696,4.6166,3.3537,16.283,10.665,"Inner"
59.648,8.7767,13.868,10.305,4.1984,2.8713,11.578,9.2618,"Inner"
61.297,8.6983,13.993,9.0097,5.569,3.9294,12.789,9.4222,"Inner"
62.589,9.4999,11.917,9.1684,4.6206,4.0524,14.727,10.536,"Inner"
63.765,7.6056,13.337,9.7155,6.0557,3.1776,12.967,7.3569,"Inner"
64.478,9.8626,9.9026,10.048,6.6581,4.2016,12.794,9.6961,"Inner"
60.746,9.5419,13.712,9.2412,5.7115,3.6572,13.414,7.9311,"Inner"
61.353,9.4963,13.367,10.462,4.2229,4.8566,15.443,14.19,"Inner"
58.379,11.28,15.29,11.311,7.5842,3.8705,14.099,9.24,"Inner"
60.601,8.6866,14.199,10.615,5.627,3.9313,12.319,7.3909,"Inner"
58.154,9.7519,13.189,9.9925,5.5811,3.0751,15.026,10.294,"Inner"
61.133,8.7907,12.687,9.669,4.5615,3.5971,12.758,8.0717,"Inner"
62.18,10.253,13.265,10.361,3.3686,3.4455,17.027,12.722,"Inner"
62.203,9.6072,9.9464,11.003,4.9793,3.6096,12.769,6.7317,"Inner"
64.728,8.3416,15.214,11.989,4.8039,3.2773,13.034,7.0157,"Inner"
65.483,9.8023,14.774,11.597,6.7479,4.6015,18.501,8.695,"Inner"
61.593,9.6727,15.08,8.2868,8.6796,3.5145,15.009,9.3277,"Inner"
62.153,7.8676,13.672,9.906,4.8804,3.6783,14.007,10.013,"Inner"
57.103,8.0251,11.826,9.8738,5.1193,4.2,16.9,13.872,"Inner"
59.553,9.0517,13.485,11.94,4.6263,3.5257,13.06,8.3316,"Inner"
60.746,9.5582,11.919,9.1484,6.7605,4.5428,13.27,10.538,"Inner"
61.33,8.7466,11.763,8.4104,8.1633,3.774,11.195,8.3914,"Inner"
60.975,11.226,14.795,10.255,5.8387,4.1845,15.296,11.308,"Inner"
60.918,8.2969,14.057,11.032,10.2,5.0072,17.26,9.5421,"Inner"
66.632,11.736,18.975,10.092,4.3733,5.4903,19.492,12.562,"Inner"
62.744,10.885,12.953,11.018,6.9799,4.4259,14.443,10.809,"Inner"
67.075,9.6337,12.112,10.513,5.7632,3.6611,14.811,8.4894,"Inner"
63.456,8.9753,12.192,9.7422,5.4191,4.3042,17.118,11.141,"Inner"
57.699,10.037,12.822,11.051,6.0534,3.0062,15.197,8.526,"Inner"
57.873,10.484,13.821,10.657,5.4656,3.6412,13.673,9.8895,"Inner"
60.67,11.438,12.049,10.988,8.7082,4.9158,18.833,10.79,"Inner"
61.143,8.501,11.25,8.8197,3.4178,3.4757,13.513,8.0507,"Inner"
58.731,10.781,16.599,10.567,5.6176,5.3975,18.153,13.6,"Inner"
60.17,9.0395,16.148,10.446,5.0158,4.4276,16.979,9.4584,"Inner"
66.976,11.244,13.894,10.192,3.6962,3.5575,15.854,7.8349,"Inner"
66.482,10.639,15.485,9.6258,4.7536,3.654,17.295,9.0161,"Inner"
60.476,16.566,17.089,13.53,8.6153,4.3647,21.142,10.847,"Inner"
60.837,10.617,13.317,9.3601,5.2865,3.497,16.666,10.436,"Inner"
59.539,7.9728,15.153,11.658,6.6628,4.5816,17.875,9.9828,"Inner"
63.95,8.9934,14.006,8.4393,6.1105,3.7866,15.082,7.9388,"Inner"
62.215,10.914,14.981,12.104,10.938,5.1502,20.067,12.601,"Inner"
65.813,9.4265,16.332,9.1605,6.2335,4.3945,15.478,9.7963,"Inner"
61.297,9.0875,14.828,11.187,4.6153,3.7969,14.588,8.2714,"Inner"
62.816,10.193,19.939,10.952,6.9234,6.1515,18.069,14.707,"Inner"
65.861,8.9718,12.53,9.8146,4.6736,2.7118,13.358,8.4077,"Inner"
62.228,8.5411,10.904,9.5944,3.8319,4.0333,15.254,7.1908,"Inner"
67.387,9.4813,13.905,10.807,5.8158,4.7249,16.695,11.05,"Inner"
61.354,10.416,13.64,9.7288,6.1467,4.324,18.529,11.717,"Inner"
63.432,8.2011,13.873,9.6585,5.3268,3.7363,14.443,8.851,"Inner"
60.03,10.738,13.128,10.62,8.0645,5.1216,17.349,11.952,"Inner"
59.469,8.9723,12.05,8.6248,6.6237,4.0017,14.661,8.3795,"Inner"
60.267,9.8605,14.111,15.207,5.5539,3.9565,14.655,10.322,"Inner"
58.46,8.2573,9.6216,10.08,12.507,3.4705,13.703,6.4664,"Inner"
60.361,7.1175,11.915,10.262,5.4306,2.6799,12.653,5.8756,"Inner"
64.866,8.8947,16.613,9.6536,6.6013,4.2352,14.941,10.714,"Inner"
65.702,8.7247,14.538,10.886,7.4865,3.8795,11.056,7.4774,"Inner"
59.279,8.5322,14.204,7.5398,5.5802,3.1111,13.189,7.9916,"Inner"
62.434,8.1359,13.523,9.733,4.986,3.328,13.688,11.327,"Inner"
63.195,9.3467,15.813,10.739,4.3947,3.5611,14.479,8.5292,"Inner"
61.574,9.6682,14.544,11.68,6.7223,4.1595,15.995,9.2001,"Inner"
57.433,8.2268,10.336,7.9572,10.964,3.0575,13.801,7.2712,"Inner"
59.629,10.901,12.305,11.642,4.0379,3.3968,11.709,7.7309,"Inner"
62.843,7.7512,12.731,11.523,6.1421,3.9476,14.054,10.498,"Inner"
60.26,8.0284,10.896,8.9669,6.9506,3.3248,13.453,7.5795,"Inner"
64.404,11.201,12.796,10.288,7.3598,4.8719,15.18,11.514,"Inner"
62.462,9.2528,11.33,10.864,4.5393,2.6977,12.068,6.3249,"Inner"
63.138,7.3687,12.716,10.712,6.5341,3.7882,15.542,7.3377,"Inner"
64.396,10.936,13.722,11.908,4.075,4.2629,17.328,11.546,"Inner"
60.982,9.7504,13.683,10.135,9.3678,4.1068,16.278,8.0125,"Inner"
63.321,10.007,17.453,12.518,5.4924,3.3769,21.765,11.361,"Inner"
60.986,10.756,13.37,11.66,3.7275,4.4664,14.224,9.7074,"Inner"
61.607,10.046,14.911,12.768,8.5271,4.3556,18.115,10.147,"Inner"
60.585,10.835,15.645,8.8046,4.2045,3.9476,16.007,9.2623,"Inner"
63.203,9.5525,11.186,13.21,3.7373,3.2709,11.405,7.3359,"Inner"
65.445,10.256,16.46,10.649,7.9213,4.3785,16.332,9.7787,"Inner"
64.032,8.3169,12.145,9.2916,9.1351,4.7473,17.434,9.4546,"Inner"
60.586,10.915,13.538,14.687,5.0613,2.9605,15.843,8.6223,"Inner"
60.4,9.3074,11.386,10.128,4.661,4.082,12.86,9.3439,"Inner"
60.289,10.908,13.61,11.96,4.9643,4.0098,15.012,9.3985,"Inner"
62.481,12.109,16.01,13.436,5.6683,4.2444,15.066,11.091,"Inner"
60.919,8.5432,13.146,10.099,7.0718,5.674,14.393,13.629,"Inner"
60.386,10.718,15.353,9.2333,6.9648,4.02,12.948,8.7761,"Inner"
58.968,10.939,13.489,15.133,4.4138,3.3811,13.899,7.753,"Inner"
61.125,6.8186,13.986,9.0483,11.392,4.3678,15.401,10.249,"Inner"
64.047,8.9459,16.579,10.898,7.4168,4.1044,14.886,10.631,"Inner"
61.169,8.6636,15.128,11.093,3.7488,3.1317,12.904,8.9435,"Inner"
63.391,8.0982,14.968,9.891,6.349,4.1096,13.787,10.324,"Inner"
63.879,8.438,11.439,8.2533,5.1475,3.2025,12.104,8.0566,"Inner"
61.246,10.476,18.44,12.365,5.4619,5.1959,16.193,9.4515,"Inner"
59.057,7.7712,11.988,9.443,12.582,4.8229,14.755,8.6518,"Inner"
60.595,8.5421,14.599,10.088,4.5078,3.1431,14.783,7.7425,"Inner"
61.633,8.3698,14.52,11.222,3.5866,4.3491,13.502,10.275,"Inner"
64.029,10.122,12.533,9.8806,3.4367,3.7921,16.732,9.6489,"Inner"
58.15,9.5421,12.933,11.012,4.9478,4.1578,12.207,9.8619,"Inner"
61.591,8.7502,14.049,10.333,7.9806,4.8828,16.286,11.575,"Inner"
68.532,7.4494,13.364,8.6772,8.4467,3.8933,12.815,9.8474,"Inner"
59.739,9.8734,14.49,12.151,7.4861,4.5083,16.313,12.993,"Inner"
63.08,8.3323,12.18,8.4125,7.7589,4.1145,14.877,8.5259,"Inner"
62.456,10.182,12.685,12.054,4.0193,3.1823,14.261,7.4977,"Inner"
61.118,9.7029,14.295,10.372,9.6674,4.1151,16.129,9.4455,"Inner"
57.48,8.7758,12.297,9.4163,4.0315,3.3735,11.792,8.689,"Inner"
64.152,9.8629,13.426,8.5992,4.8646,3.32,12.833,7.3961,"Inner"
60.57,8.2884,15.693,10.475,6.2767,4.3342,14.561,8.9859,"Inner"
58.419,8.1708,13.613,8.6858,6.9241,3.5686,13.163,8.2716,"Inner"
63.4,9.849,15.915,14.457,7.1949,3.8454,17.339,8.4726,"Inner"
65.58,10.538,12.676,9.9549,4.9483,3.0852,13.763,6.3781,"Inner"
66.969,8.7968,15.088,8.8047,3.9357,4.4877,14.431,11.267,"Inner"
67.543,15.342,22.078,13.466,8.7921,5.238,21.381,16.093,"Inner"
58.47,8.4493,15.613,10.268,7.7863,3.9632,13.116,7.2481,"Inner"
62.683,12.146,16.229,16.126,7.0616,4.2604,15.079,10.975,"Inner"
58.168,9.6899,13.836,8.9888,4.5962,3.3659,14.052,7.3822,"Inner"
63.353,11.308,15.314,11.189,7.8744,3.4196,18.024,10.105,"Inner"
64.621,14.222,18.917,14.143,8.0091,6.8622,23.777,14.316,"Inner"
64.276,10.418,15.903,12.897,5.5966,3.9164,15.866,8.5949,"Inner"
64.333,7.7606,12.645,8.7572,4.3735,3.5931,13.174,8.311,"Inner"
68.892,13.563,21.786,17.565,3.8443,4.2935,23.217,9.0019,"Inner"
64.265,10.089,13.317,11.389,3.6374,3.2197,15.119,10.363,"Inner"
64.244,9.173,13.646,9.9371,5.2347,4.6085,19.299,9.9197,"Inner"
61.086,10.059,13.951,10.188,7.4963,3.345,13.313,8.7895,"Inner"
65.293,11.759,16.93,11.897,4.3183,3.6612,14.927,10.53,"Inner"
62.645,14.191,14.974,11.655,4.2818,4.9146,16.746,10.633,"Inner"
59.771,7.2069,11.796,8.6228,6.0805,3.2597,12.836,7.5535,"Inner"
60.271,11.371,16.458,12.773,7.1645,3.8935,16.462,6.9262,"Inner"
60.092,9.3165,14.03,10.731,4.0102,4.5295,15.352,9.1949,"Inner"
64.085,7.2365,16.695,10.528,4.8487,4.4093,17.229,10.489,"Inner"
62.23,10.114,13.259,11.41,6.9817,3.0404,14.136,7.0539,"Inner"
59.844,10.798,14.841,12.583,5.102,2.8557,13.761,8.7854,"Inner"
63.558,9.0089,13.812,9.9092,5.1782,3.7009,14.273,10.41,"Inner"
64.682,11.009,15.124,10.149,5.0137,3.8819,16.081,10.558,"Inner"
60.153,8.1076,15.6,9.357,6.7806,5.727,21.815,13.112,"Inner"
60.832,9.9292,12.394,11.887,6.5739,3.9025,17.967,12.441,"Inner"
57.405,9.4845,13.402,9.5135,4.6699,4.341,13.001,8.3104,"Inner"
62.616,10.011,15.455,10.086,9.7498,4.5786,17.849,13.548,"Inner"
60.871,8.7912,14.893,9.6886,4.0372,2.9188,11.551,7.3607,"Inner"
67.151,10.494,13.942,11.29,5.4834,4.0182,14.895,9.0479,"Inner"
64.692,9.1747,15.35,8.7944,10.503,4.4018,17.065,10.546,"Inner"
63.686,11.852,12.74,8.3083,5.3588,3.0409,13.72,6.2941,"Inner"
59.72,10.309,13.03,10.493,8.0432,3.5712,15.472,9.6795,"Inner"
60.142,8.7985,14.559,12.2,5.9752,3.8877,17.332,8.8294,"Inner"
57.448,7.7646,15.251,13.488,7.2873,5.1299,12.879,11.406,"Inner"
61.58,8.1157,15.747,9.4351,4.9743,3.2222,18.639,8.1978,"Inner"
62.24,12.707,15.17,15.443,7.4098,5.5144,19.604,10.433,"Inner"
59.482,9.4268,11.553,9.9932,4.0355,3.7421,14.474,10.058,"Inner"
59.153,7.4182,13.859,10.463,10.124,5.5166,19.043,12.409,"Inner"
63.619,9.4788,17.724,14.342,4.4314,5.6275,20.864,10.497,"Inner"
63.589,10.387,17.397,9.4235,4.8011,3.6463,14.959,10.511,"Inner"
65.333,11.055,14.007,11.54,5.3677,3.563,16.323,8.6717,"Inner"
65.043,9.6239,14.381,12.778,5.0306,4.0184,16.612,14.482,"Inner"
64.294,9.4468,15.538,9.7862,5.668,3.7658,12.533,7.8971,"Inner"
61.249,10.639,16.369,9.8924,6.115,4.4018,16.906,8.6107,"Inner"
61.272,8.4462,11.081,9.2382,6.5005,4.081,12.784,8.5337,"Inner"
62.724,8.7333,14.556,9.2244,5.7243,2.9818,11.75,6.5643,"Inner"
62.321,6.3354,13.608,9.7056,8.486,4.2513,15.278,10.036,"Inner"
58.752,8.5017,13.773,10.955,3.7628,3.8781,13.464,8.4245,"Inner"
65.967,8.787,10.004,8.7339,5.5418,3.8435,11.796,9.21,"Inner"
64.71,11.284,11.052,10.235,6.0702,5.7071,16.76,11.955,"Inner"
60.372,8.616,15.054,11.681,4.0828,3.2048,13.872,8.6248,"Inner"
60.995,10.72,15.604,9.1898,4.7376,4.9225,13.85,10.534,"Inner"
64.272,10.905,16.246,10.481,6.2972,2.9138,14.555,9.7925,"Inner"
60.418,8.7312,13.28,9.6682,4.9506,2.9178,13.877,7.2944,"Inner"
61.187,9.9746,12.183,10.529,4.6305,4.1853,15.759,11.023,"Inner"
57.228,9.3942,12.327,10.368,5.2127,3.2148,12.736,5.98,"Inner"
61.198,7.291,11.549,8.9641,4.2609,3.3338,12.531,8.7977,"Inner"
58.996,8.0992,10.031,9.521,3.9647,3.7546,12.212,10.454,"Inner"
63.523,9.5475,13.509,9.7948,8.0541,3.4065,13.481,6.8493,"Inner"
65.715,8.2608,11.494,10.561,8.6891,4.3585,11.485,8.6716,"Inner"
63.54,12.31,16.357,14.93,6.7665,4.0883,18.445,13.016,"Inner"
60.447,9.842,15.545,11.943,7.4082,3.9776,17.228,9.4043,"Inner"
61.037,12.105,12.599,10.853,7.3339,3.5353,15.31,8.517,"Inner"
60.744,11.26,19.763,10.647,9.7736,5.4683,18.673,14.908,"Inner"
61.962,15.166,18.778,14.451,10.478,5.0268,16.92,10.528,"Inner"
